time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4600000000000017,0.831118458796,-0.642110454838,16.0701665931,0.013807637335,6.21187461127,0.0,1.02706932161,-0.503853635554,4.72831758981,0.103641079788,-0.00856133558147,0.0,461.84746533962357,462.73308579258,459.58343774854023,463.11344739468143
2.520000000000002,0.894293026232,-0.672026433555,16.3581565752,0.0202468997906,6.21141802695,0.0,1.07874799644,-0.492674028399,4.87073342135,0.113812932764,-0.00577135577276,0.0,471.10193018636784,471.31775067408637,471.2862542598139,472.08121989501876
2.580000000000002,0.960277622826,-0.70121790889,16.6505506281,0.0273008274718,6.21069855187,0.0,1.120768477,-0.479769642053,4.87570037342,0.124170020937,-0.0288811159543,0.0,430.48370038683345,428.5235087315736,429.8978371655069,430.7874834181733
2.640000000000002,1.02864066423,-0.729570663074,16.9410750604,0.0342855635853,6.20903135938,0.0,1.15814133009,-0.464754457207,4.80870875315,0.0926224916116,-0.0256829673782,0.0,405.06656776736355,405.353836211808,407.8734147094411,405.05862632137183
2.700000000000002,1.09924723947,-0.756929464165,17.2272882256,0.0402208583581,6.20823935567,0.0,1.19550562348,-0.446758461143,4.73202929289,0.109216395045,0.00428214528444,0.0,400.69220779055416,403.40755579971284,400.93451236952524,402.44896193139414
2.760000000000002,1.17279644919,-0.782730541739,17.5181607577,0.0473087965283,6.2085602909,0.0,1.2560105513,-0.412488470135,4.96270917939,0.13172721267,0.00740149837825,0.0,497.675036490489,497.9032277113056,495.9554012694095,497.6168316292122
2.820000000000002,1.24959176444,-0.806538633038,17.8178945862,0.0554256638484,6.20946676208,0.0,1.30372669615,-0.380354614325,5.02810337055,0.141573712948,0.0272403360621,0.0,448.7882080096119,450.39572659327473,450.5769812162996,451.3889516721296
2.880000000000002,1.32923613033,-0.828249142352,18.1217009538,0.0636059592856,6.21126928493,0.0,1.35087519019,-0.342531772293,5.09843724016,0.123009057263,0.0351263317949,0.0,452.88990670844646,453.52410178011627,452.49249385671766,451.01195734009366
2.940000000000002,1.41180942281,-0.847404552663,18.431690889,0.0706463587372,6.21349616782,0.0,1.40127014199,-0.295243717145,5.23391790999,0.102514414671,0.0408204138076,0.0,472.63401747494913,473.0732731213933,473.89203827813515,472.3250655222836
3.000000000000002,1.49715516314,-0.863776572684,18.7469667833,0.0778443480556,6.21579306033,0.0,1.44333064366,-0.249866235591,5.27506363186,0.141911560347,0.0326486528793,0.0,445.41137298084766,444.7431614152803,444.0598507327068,447.2924776100433
3.0600000000000023,1.58502662814,-0.877225367737,19.0654239013,0.0864094460189,6.21789912768,0.0,1.48547899912,-0.197622805083,5.33982557891,0.144379100734,0.0396021364779,0.0,453.26809876633064,453.8271546186076,452.85100194837406,453.0680441985764
3.1200000000000023,1.67541130314,-0.887326881157,19.3882420562,0.0944785812046,6.22039620827,0.0,1.52705345897,-0.138272122931,5.42034519166,0.0909172038598,0.0453713390062,0.0,457.8334029519697,458.2931260302271,461.74332419246616,457.519934883129
3.1800000000000024,1.76824208596,-0.893704959114,19.7160076233,0.0994699092675,6.22313978096,0.0,1.56698272254,-0.0738326590326,5.50472942169,0.059541196531,0.0464264610727,0.0,461.7790683695586,461.8634406909037,461.2399511218412,458.759978498714
3.2400000000000024,1.86319320819,-0.896480926019,20.045249353,0.102774920363,6.22606757505,0.0,1.59780370893,-0.0183888400707,5.47013744805,0.0442146634067,0.0531576693579,0.0,423.7785868375964,424.3584833164753,424.3796164793251,423.0639125887925
3.3000000000000025,1.96014554311,-0.895498221647,20.3760541148,0.105690046125,6.22879053644,0.0,1.6335861096,0.0513921708272,5.5562445355,0.0561393354814,0.0214723982375,0.0,463.3517085499312,460.85460338674716,461.51950684591515,462.46122141007726
3.3600000000000025,2.05909122831,-0.890461360995,20.7101761595,0.109534238722,6.23032161765,0.0,1.66444577153,0.116828073157,5.58098451403,0.0764775909974,0.0325801229157,0.0,444.1073911024887,445.0178202047575,442.3448155555925,444.0197075620164
3.4200000000000026,2.15999339566,-0.881127342116,21.048436114,0.114095932933,6.23305216408,0.0,1.69865310953,0.194725878266,5.69373034367,0.0751145735287,0.0634301879576,0.0,470.25556175878614,472.640571082574,471.3939646225814,471.2928035902577
3.4800000000000026,2.26293558177,-0.866890123164,21.3945898598,0.119009546356,6.23677079031,0.0,1.73227275572,0.280286005656,5.84391402945,0.0928291300808,0.0589013815618,0.0,484.5665664673014,484.2283523622352,482.3083681738283,483.64938416400133
3.5400000000000027,2.36751596619,-0.84816697051,21.7434251373,0.124415515303,6.24018720895,0.0,1.75345285686,0.344293142539,5.7841840725,0.0839938519819,0.0526993433543,0.0,419.24842050966316,418.7115138618189,420.7645392524738,420.00605002252667
3.6000000000000028,2.47345008377,-0.825098481379,22.0919938246,0.129614712478,6.2438787597,0.0,1.77731632176,0.425114589087,5.83444860184,0.0914993409717,0.0750203913851,0.0,453.2859047515674,455.07896781470345,454.99909703150263,455.6056764019665
3.660000000000003,2.58064638337,-0.797377100091,22.4412840039,0.135921304032,6.24828679639,0.0,1.79549509145,0.499453676344,5.80862660819,0.123682191433,0.0701665363196,0.0,431.16852927480903,430.76255089916083,429.88780825089265,432.6162855633741
3.720000000000003,2.68896312246,-0.764642062744,22.7922013677,0.143109731668,6.25284308601,0.0,1.81458115691,0.592385350675,5.88810519375,0.110650103228,0.0855129397349,0.0,464.0794392409447,465.2868699318961,464.46550190174054,463.4543027237567
3.780000000000003,2.79818995252,-0.726844192448,23.1433594047,0.14945326736,6.25761863535,0.0,1.82590775543,0.668100845932,5.81745014728,0.0934092145206,0.0638494764751,0.0,417.4715717534377,415.5819677525435,418.41448222030294,416.92088692743835
3.840000000000003,2.90806157995,-0.684153107331,23.4919377146,0.1551366111,6.26182905659,0.0,1.83611052586,0.755427316091,5.80181043643,0.0972254813415,0.0805046505441,0.0,434.2464847132181,435.6454391850388,434.5138668773091,434.84157503776163
3.900000000000003,3.01847478728,-0.636042052561,23.8400784574,0.161008258889,6.26696562548,0.0,1.84386117406,0.848784551069,5.80277349425,0.0991011359603,0.0942407258188,0.0,439.63210944365426,440.7750323562088,440.19617835957126,440.35969779728106
3.960000000000003,3.12924374194,-0.582325959578,24.187642575,0.166691942801,6.27261538855,0.0,1.84792919347,0.942258084121,5.78269591633,0.0841187850675,0.0940063605142,0.0,434.15105371850547,434.13913038023475,433.74503536148916,432.4924821754654
4.020000000000002,3.24018076385,-0.522436529613,24.5367661491,0.171935063575,6.27826716172,0.0,1.84938289437,1.05449189625,5.85426827352,0.0932235370879,0.0945729817859,0.0,463.4347013121582,463.48636609909437,461.63989306328597,462.36387032934493
4.080000000000001,3.35108428046,-0.455801908684,24.8896257259,0.177221707715,0.000647786747376,0.0,1.84683427135,1.16712392734,5.90730607509,0.0751803533938,0.0888836792519,0.0,458.81774465390487,458.37270661133505,458.168456545707,456.7374917897654
4.14,3.46172205426,-0.38223003204,25.2461013845,0.182267941484,0.00560700788082,0.0,1.84056058259,1.28566180047,5.97471821391,0.0977110876198,0.0657396379919,0.0,463.98873415982195,462.172903484264,462.67237581929925,464.4484806965724
4.199999999999998,3.5718997276,-0.301836678698,25.6044775103,0.188686809525,0.00931431398098,0.0,1.83167906467,1.39463591528,5.97099397722,0.120991579233,0.0524092100477,0.0,442.7710774713941,441.67550737281016,440.780734206859,442.71072212979124
4.259999999999997,3.68149582643,-0.21510926655,25.9609414517,0.195347821781,0.0122978669574,0.0,1.82127063878,1.49687946786,5.91124992325,0.0645696989999,0.0437341046183,0.0,424.8976211608278,424.1547360316116,425.6620899228856,420.81481015400146
4.319999999999996,3.79028015176,-0.120073183365,26.3242816439,0.19905149927,0.0162903839182,0.0,1.80442510555,1.67114007378,6.19833834493,0.0553368079653,0.092404069827,0.0,527.7859903300565,531.1370416143563,526.6693281439136,526.0323220145389
4.379999999999995,3.89809357574,-0.0163318864074,26.6957229695,0.201912118761,0.0215320255012,0.0,1.78887096444,1.78715384273,6.18297930033,0.0243751583352,0.0746574076202,0.0,443.4363974252554,441.98206849699255,442.60620284969235,440.0513281620697
4.439999999999993,4.00490513736,0.0942049953331,27.0652355008,0.203693442808,0.0263080882469,0.0,1.77112212309,1.89755165957,6.13425207059,0.0386227008191,0.0879994564616,0.0,430.48066658655046,431.61367974245655,430.6918353320459,431.89575700107343
4.499999999999992,4.11036772942,0.212886051922,27.4390334428,0.206485893472,0.031390907547,0.0,1.74370938699,2.05851079281,6.32443965321,0.0589348603894,0.077169300395,0.0,504.3075724771725,503.52946671251846,503.69725210951674,505.1652897913758
4.559999999999991,4.21424701903,0.340129295938,27.8187099398,0.21000188216,0.0356994324595,0.0,1.71852853766,2.1831776935,6.33121592931,0.0579214430936,0.0580474127084,0.0,451.5714117525847,450.02969638000405,452.43307673181795,452.3537820642272
4.6199999999999894,4.31660691438,0.474521093738,28.1969654108,0.213732901115,0.0398239270752,0.0,1.69314877666,2.29683862958,6.27741348033,0.0695731533248,0.0843540846303,0.0,431.1894383295221,433.4102006380227,432.01328686768875,432.9977415786993
4.679999999999988,4.41729164692,0.616205836962,28.5739018352,0.217808958304,0.0444841520434,0.0,1.662568149,2.42627160536,6.2868590613,0.0644385966982,0.0589237247881,0.0,453.1098037688692,451.06475807448675,453.592668206908,453.18340444499194
4.739999999999987,4.5159874292,0.766073301676,28.9529761217,0.221856808221,0.0483105078835,0.0,1.62695555671,2.5695346562,6.34835012055,0.0729138839784,0.0720339551773,0.0,469.1998748687361,470.21950723658307,469.1205707628622,469.7814774667358
4.799999999999986,4.61280217923,0.92310623697,29.3290849155,0.226909731658,0.0530423851816,0.0,1.59986891264,2.66532810035,6.18930181971,0.100475992223,0.089868229103,0.0,397.23987586962267,398.8780378274584,395.8026781903548,398.33836460522264
4.859999999999984,4.70746890154,1.0878616957,29.7038903536,0.23309876703,0.0584238841455,0.0,1.55515971627,2.82691320481,6.30321705318,0.10802124808,0.0893363809587,0.0,485.49439442216743,485.4604524976777,485.08708897136125,485.6617087057359
4.919999999999983,4.79976662994,1.26075538899,30.0784624979,0.239118751172,0.064051990982,0.0,1.52100827051,2.93671958857,6.1829204352,0.0769037282204,0.101494691115,0.0,411.5435453946511,412.62673482520023,413.4065089658574,410.66379673085066
4.979999999999982,4.88957061197,1.44162410156,30.4511833743,0.24415712749,0.0697517311516,0.0,1.47190931519,3.09250790851,6.24045491199,0.0952872209852,0.0770163564706,0.0,470.4365383527559,468.5437903587842,469.07195094695527,470.5029347615225
5.0399999999999805,4.97644887444,1.6314901203,30.8255790756,0.249635367557,0.0742821084277,0.0,1.42364895879,3.23672728303,6.23905702838,0.0818362145443,0.0723028169202,0.0,453.2057917413608,452.831044150753,452.5215500595779,451.4439996969302
